time_min,dex_price,supply,oracle_price,regime,bad_debt_cumulative,usdc_pool,allocator_inflow,arb_borrow
93.2000000000,0.0369470917,182000000.0000000000,0.0415849716,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
93.4000000000,0.0369930466,182000000.0000000000,0.0416375578,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
93.6000000000,0.0370388023,182000000.0000000000,0.0416899303,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
93.8000000000,0.0370843540,182000000.0000000000,0.0417420852,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
94.0000000000,0.0371296973,182000000.0000000000,0.0417940180,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
94.2000000000,0.0371748277,182000000.0000000000,0.0418457243,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
94.4000000000,0.0372197405,182000000.0000000000,0.0418971994,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
94.6000000000,0.0372644314,182000000.0000000000,0.0419484385,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
94.8000000000,0.0373088959,182000000.0000000000,0.0419994369,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
95.0000000000,0.0373531294,182000000.0000000000,0.0420501897,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
95.2000000000,0.0373971277,182000000.0000000000,0.0421006919,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
95.4000000000,0.0374408862,182000000.0000000000,0.0421509386,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
95.6000000000,0.0374844007,182000000.0000000000,0.0422009249,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
95.8000000000,0.0375276667,182000000.0000000000,0.0422506459,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
96.0000000000,0.0375706800,182000000.0000000000,0.0423000967,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
96.2000000000,0.0376134361,182000000.0000000000,0.0423492723,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
96.4000000000,0.0376559310,182000000.0000000000,0.0423981679,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
96.6000000000,0.0376981602,182000000.0000000000,0.0424467786,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
96.8000000000,0.0377401197,182000000.0000000000,0.0424950996,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
97.0000000000,0.0377818051,182000000.0000000000,0.0425431260,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
97.2000000000,0.0378232124,182000000.0000000000,0.0425908531,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
97.4000000000,0.0378643373,182000000.0000000000,0.0426382761,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
